,제목,가수,곡명,이미지색감,색감비율
8475,오혁과 카더가든이 브루클린에서 만났다,혁오,LOVE YA!,"[123, 136, 144]",51.80826822916666
8476,오혁과 카더가든이 브루클린에서 만났다,혁오,LOVE YA!,"[9, 16, 17]",28.923936631944446
8477,오혁과 카더가든이 브루클린에서 만났다,혁오,LOVE YA!,"[69, 82, 83]",19.26779513888889
8478,오혁과 카더가든이 브루클린에서 만났다,카더가든,Home sweet home,"[123, 136, 144]",51.80523003472223
8479,오혁과 카더가든이 브루클린에서 만났다,카더가든,Home sweet home,"[9, 16, 17]",28.924696180555557
8480,오혁과 카더가든이 브루클린에서 만났다,카더가든,Home sweet home,"[69, 82, 83]",19.27007378472222
8481,오혁과 카더가든이 브루클린에서 만났다,혁오,Ohio,"[123, 136, 144]",51.80240885416667
8482,오혁과 카더가든이 브루클린에서 만났다,혁오,Ohio,"[9, 16, 17]",28.9248046875
8483,오혁과 카더가든이 브루클린에서 만났다,혁오,Ohio,"[69, 82, 83]",19.27278645833333
8484,오혁과 카더가든이 브루클린에서 만났다,카더가든,갈게 ,"[123, 136, 144]",51.80523003472223
8485,오혁과 카더가든이 브루클린에서 만났다,카더가든,갈게 ,"[9, 16, 17]",28.924696180555557
8486,오혁과 카더가든이 브루클린에서 만났다,카더가든,갈게 ,"[69, 82, 83]",19.27007378472222
8487,오혁과 카더가든이 브루클린에서 만났다,혁오,Paul,"[123, 136, 144]",51.80523003472223
8488,오혁과 카더가든이 브루클린에서 만났다,혁오,Paul,"[9, 16, 17]",28.924696180555557
8489,오혁과 카더가든이 브루클린에서 만났다,혁오,Paul,"[69, 82, 83]",19.27007378472222
8490,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Someone That Loves You,"[19, 31, 37]",48.89984809027778
8491,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Someone That Loves You,"[153, 127, 103]",41.15592447916666
8492,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Someone That Loves You,"[250, 251, 251]",9.944227430555555
8493,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Thick And Thin,"[19, 31, 37]",48.89984809027778
8494,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Thick And Thin,"[153, 127, 103]",41.15592447916666
8495,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Thick And Thin,"[250, 251, 251]",9.944227430555555
8496,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Day 1 ◑,"[19, 31, 37]",48.90028211805556
8497,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Day 1 ◑,"[153, 127, 103]",41.155490451388886
8498,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Day 1 ◑,"[250, 251, 251]",9.944227430555555
8499,"선선한 밤, 너와 함께 듣고 싶어서",LANY,pink skies,"[19, 31, 37]",48.90299479166666
8500,"선선한 밤, 너와 함께 듣고 싶어서",LANY,pink skies,"[153, 127, 103]",41.15277777777778
8501,"선선한 밤, 너와 함께 듣고 싶어서",LANY,pink skies,"[250, 251, 251]",9.944227430555555
8502,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,It Ain't Wrong Loving You,"[19, 31, 37]",48.90180121527778
8503,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,It Ain't Wrong Loving You,"[153, 127, 103]",41.15397135416667
8504,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,It Ain't Wrong Loving You,"[250, 251, 251]",9.944227430555555
8505,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Hurts,"[19, 31, 37]",48.90006510416667
8506,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Hurts,"[153, 127, 103]",41.15570746527778
8507,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Hurts,"[250, 251, 251]",9.944227430555555
8508,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,3am,"[19, 31, 37]",48.900390625
8509,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,3am,"[153, 127, 103]",41.15538194444445
8510,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,3am,"[250, 251, 251]",9.944227430555555
8511,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Let Me Know,"[19, 31, 37]",48.90049913194445
8512,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Let Me Know,"[153, 127, 103]",41.1552734375
8513,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Let Me Know,"[250, 251, 251]",9.944227430555555
8514,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Warm on a Cold Night,"[19, 31, 37]",48.89984809027778
8515,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Warm on a Cold Night,"[153, 127, 103]",41.15592447916666
8516,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Warm on a Cold Night,"[250, 251, 251]",9.944227430555555
8517,"선선한 밤, 너와 함께 듣고 싶어서",LANY,ILYSB ,"[19, 31, 37]",48.90180121527778
8518,"선선한 밤, 너와 함께 듣고 싶어서",LANY,ILYSB ,"[153, 127, 103]",41.15397135416667
8519,"선선한 밤, 너와 함께 듣고 싶어서",LANY,ILYSB ,"[250, 251, 251]",9.944227430555555
8520,"선선한 밤, 너와 함께 듣고 싶어서",LANY,13,"[19, 31, 37]",48.89984809027778
8521,"선선한 밤, 너와 함께 듣고 싶어서",LANY,13,"[153, 127, 103]",41.15592447916666
8522,"선선한 밤, 너와 함께 듣고 싶어서",LANY,13,"[250, 251, 251]",9.944227430555555
8523,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Woman,"[19, 31, 37]",48.90353732638889
8524,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Woman,"[153, 127, 103]",41.15234375
8525,"선선한 밤, 너와 함께 듣고 싶어서",HONNE,Woman,"[250, 251, 251]",9.94411892361111
8526,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Malibu Nights,"[19, 31, 37]",48.90006510416667
8527,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Malibu Nights,"[153, 127, 103]",41.15570746527778
8528,"선선한 밤, 너와 함께 듣고 싶어서",LANY,Malibu Nights,"[250, 251, 251]",9.944227430555555
8529,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,Everything,"[204, 204, 204]",75.18518518518519
8530,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,Everything,"[134, 134, 134]",16.962962962962962
8531,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,Everything,"[219, 219, 219]",7.851851851851851
8532,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,나는 볼 수 없던 이야기,"[204, 204, 204]",75.18518518518519
8533,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,나는 볼 수 없던 이야기,"[134, 134, 134]",16.962962962962962
8534,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,나는 볼 수 없던 이야기,"[219, 219, 219]",7.851851851851851
8535,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,"기다린 만큼, 더 ","[204, 204, 204]",75.18518518518519
8536,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,"기다린 만큼, 더 ","[134, 134, 134]",16.962962962962962
8537,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,"기다린 만큼, 더 ","[219, 219, 219]",7.851851851851851
8538,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,International Love Song,"[204, 204, 204]",75.18518518518519
8539,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,International Love Song,"[134, 134, 134]",16.962962962962962
8540,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,International Love Song,"[219, 219, 219]",7.851851851851851
8541,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,She,"[204, 204, 204]",75.18518518518519
8542,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,She,"[134, 134, 134]",16.962962962962962
8543,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,She,"[219, 219, 219]",7.851851851851851
8544,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,Hollywood,"[204, 204, 204]",73.89814814814815
8545,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,Hollywood,"[134, 134, 134]",16.962962962962962
8546,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,Hollywood,"[218, 218, 218]",9.13888888888889
8547,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,주저하는 연인들을 위해,"[204, 204, 204]",75.18518518518519
8548,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,주저하는 연인들을 위해,"[134, 134, 134]",16.962962962962962
8549,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,주저하는 연인들을 위해,"[219, 219, 219]",7.851851851851851
8550,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,뜨거운 여름밤은 가고 남은 건 볼품없지만,"[204, 204, 204]",75.18518518518519
8551,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,뜨거운 여름밤은 가고 남은 건 볼품없지만,"[134, 134, 134]",16.962962962962962
8552,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,뜨거운 여름밤은 가고 남은 건 볼품없지만,"[219, 219, 219]",7.851851851851851
8553,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,나랑 아니면,"[204, 204, 204]",75.18518518518519
8554,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,나랑 아니면,"[134, 134, 134]",16.962962962962962
8555,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,나랑 아니면,"[219, 219, 219]",7.851851851851851
8556,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,꿈과 책과 힘과 벽,"[204, 204, 204]",75.18518518518519
8557,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,꿈과 책과 힘과 벽,"[134, 134, 134]",16.962962962962962
8558,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,잔나비,꿈과 책과 힘과 벽,"[219, 219, 219]",7.851851851851851
8559,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,혜야,"[204, 204, 204]",75.18518518518519
8560,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,혜야,"[134, 134, 134]",16.962962962962962
8561,우리는 말 없이 노을을 보며 검정치마와 잔나비 노래를 들었다.,검정치마,혜야,"[219, 219, 219]",7.851851851851851
8562,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,기리보이,하루종일  Band Ver.,"[29, 45, 39]",58.2890625
8563,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,기리보이,하루종일  Band Ver.,"[124, 113, 152]",28.57269965277778
8564,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,기리보이,하루종일  Band Ver.,"[248, 250, 251]",13.138237847222223
8565,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,어쩌면,"[29, 45, 39]",58.294162326388886
8566,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,어쩌면,"[124, 113, 152]",28.567708333333336
8567,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,어쩌면,"[248, 250, 251]",13.138129340277777
8568,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,기리보이,집으로 ,"[29, 45, 39]",58.29361979166666
8569,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,기리보이,집으로 ,"[124, 113, 152]",28.568684895833336
8570,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,기리보이,집으로 ,"[248, 250, 251]",13.1376953125
8571,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,idkyet,"[29, 45, 39]",58.29047309027777
8572,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,idkyet,"[124, 113, 152]",28.57085503472222
8573,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,idkyet,"[248, 250, 251]",13.138671875
8574,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,THE BOTTOM OF THE SEA,"[29, 45, 39]",58.29047309027777
8575,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,THE BOTTOM OF THE SEA,"[124, 113, 152]",28.571397569444446
8576,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,THE BOTTOM OF THE SEA,"[248, 250, 251]",13.138129340277777
8577,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,Boat,"[29, 45, 39]",58.29047309027777
8578,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,Boat,"[124, 113, 152]",28.571397569444446
8579,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,Boat,"[248, 250, 251]",13.138129340277777
8580,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,e-mail,"[29, 45, 39]",58.291015625
8581,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,e-mail,"[124, 113, 152]",28.570963541666668
8582,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,e-mail,"[248, 250, 251]",13.138020833333334
8583,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,기리보이,2000/90,"[29, 45, 39]",58.29047309027777
8584,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,기리보이,2000/90,"[124, 113, 152]",28.571397569444446
8585,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,기리보이,2000/90,"[248, 250, 251]",13.138129340277777
8586,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,Let’s go picnic,"[29, 45, 39]",58.29155815972222
8587,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,Let’s go picnic,"[124, 113, 152]",28.5703125
8588,조용한 방 안에서 혼자 죠지와 기리보이를 들었다.,죠지,Let’s go picnic,"[248, 250, 251]",13.138129340277777
