curColor,curPer,curColor2,curPer2,curColor3,curPer3,curObject,curHead,curTitle,curExplain,curArtist,song,genre
Pink,25.33,Grey,21.83,Grey,19.44,"['말뿐인', '손', '사진', '눈썹', '하얀색', '검은색', '플래시 사진', '캡', '검정색과 흰색', '몸짓']",외힙에환장하는사람들어와!  외국힙합종결! 개쩌는외힙모음   | BestHip-HopMix,I Just Know,,Bugus,Bugus - I Just Know,랩/힙합
Pink,25.33,Grey,21.83,Grey,19.44,"['목', '소매', '플래시 사진', '패션 디자인', '속눈썹', '꾸밈', '이벤트', '스톨', '털', '행복하다']",""" 이노래뭐야? "" 감각적이고힙한국내음악모음ㅣsensualandhipmusicK-POP",BLUE CHECK,,토이고,토이고 - BLUE CHECK,랩/힙합
Pink,25.33,Grey,21.83,Grey,19.44,"['목', '소매', '플래시 사진', '패션 디자인', '속눈썹', '꾸밈', '이벤트', '스톨', '털', '행복하다']",""" 이노래뭐야? "" 감각적이고힙한국내음악모음ㅣsensualandhipmusicK-POP",1 에서 8,,oygli,oygli - 1 에서 8,랩/힙합
Pink,25.33,Grey,21.83,Grey,19.44,"['목', '소매', '플래시 사진', '패션 디자인', '속눈썹', '꾸밈', '이벤트', '스톨', '털', '행복하다']",""" 이노래뭐야? "" 감각적이고힙한국내음악모음ㅣsensualandhipmusicK-POP",YES,,트웰브,트웰브 - YES,R&B
Pink,25.33,Grey,21.83,Grey,19.44,"['목', '소매', '플래시 사진', '패션 디자인', '속눈썹', '꾸밈', '이벤트', '스톨', '털', '행복하다']",""" 이노래뭐야? "" 감각적이고힙한국내음악모음ㅣsensualandhipmusicK-POP",Shake Dat,,로스,로스 - Shake Dat,랩/힙합
Grey,25.94,Navy,11.64,Grey,2.61,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,우리 둘이서,,주한,주한 - 우리 둘이서,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,있잖아,,폴킴,폴킴 - 있잖아,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,네 생각,,차우,차우 - 네 생각,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,구름,,로시,로시 - 구름,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,사랑이었나봐,,SOMDEF,SOMDEF - 사랑이었나봐,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,영원을 바라요,,장재성,장재성 - 영원을 바라요,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']",틀어놓기만해도행복지수200% | 미소짓게만드는달달한노래,We're in Luv,,레몬시티,레몬시티 - We're in Luv,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,오늘 하루도 고생했어,,DOKO,DOKO - 오늘 하루도 고생했어,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,우리들의 블루스,,임영웅,임영웅 - 우리들의 블루스,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,너라서,,한지훈,한지훈 - 너라서,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,기억의 끝자락에서 너를 다시 만나다,,정고래,정고래 - 기억의 끝자락에서 너를 다시 만나다,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,그대를 원해요,,김송연,김송연 - 그대를 원해요,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,도화지,,curr,curr - 도화지,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,나의 청춘은,,정오월,정오월 - 나의 청춘은,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']",흐트러진마음을쏟아내도괜찮아ㅣ밤에듣기좋은잔잔한발라드,이번 겨울까지만 사랑할게,,DOKO,DOKO - 이번 겨울까지만 사랑할게,발라드
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,You Got It,,Vedo,Vedo - You Got It,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Love Quotes,,Jenevieve,Jenevieve - Love Quotes,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Selfish,,Vedo,Vedo - Selfish,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Red Flags,,Rahky,Rahky - Red Flags,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Pull Over,,Vedo,Vedo - Pull Over,R&B
Grey,25.94,Navy,11.64,Grey,2.61,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,USC,,Chikoruss,Chikoruss - USC,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,In 2 Deep,,Chikoruss,Chikoruss - In 2 Deep,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,figured u out,,thuy,thuy - figured u out,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Computer Luv,,Vedo,Vedo - Computer Luv,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,LINK UP,,Avenoir,Avenoir - LINK UP,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']",미친도입부! 인생곡발견그루브한알앤비로가득한  | GrooveR&BPlaylist,Grateful,,Mahalia,Mahalia - Grateful,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,Candy,,SURL,SURL - Candy,인디
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,2월,,쏜애플,쏜애플 - 2월,록/메탈
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,조깅,,LUCY,LUCY - 조깅,록/메탈
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,NO PAIN,,실리카겔,실리카겔 - NO PAIN,인디
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,Dry Flower,,SURL,SURL - Dry Flower,인디
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,COSMOS,,정종인,정종인 - COSMOS,R&B
Grey,53.59,Grey,23.06,Grey,9.9,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']",봄바람과함께듣는국내인디밴드모음 | 준형심SURL쏜애플LUCYoffthemenu,꿈,,태연,태연 - 꿈,발라드
Black,73.18,Pink,7.63,Black,4.78,"['물', '하늘', '가지다', '보트', '태양 모자', '폰트', '행복하다', '호수', '여행하다', '휴양']",??기분좋은하루를200% 보내는방법 | 듣기만해도기분이좋아지는팝송,LAST GOODBYE,,sunkis,sunkis - LAST GOODBYE,기타
Black,73.18,Pink,7.63,Black,4.78,"['물', '하늘', '가지다', '보트', '태양 모자', '폰트', '행복하다', '호수', '여행하다', '휴양']",??기분좋은하루를200% 보내는방법 | 듣기만해도기분이좋아지는팝송,better,,MICO,MICO - better,POP
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,with me,,0WAVE,0WAVE - with me,R&B
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Why,,Hoody,Hoody - Why,R&B
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,네번째 손가락,,SHIRT,SHIRT - 네번째 손가락,R&B
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,안녕히,,Hoody,Hoody - 안녕히,R&B
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Better Days,,JUNNY,JUNNY - Better Days,R&B
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,바빠,,한철,한철 - 바빠,랩/힙합
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,VESSEL ),,KA!ROS,KA!ROS - VESSEL ),R&B
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,비겁하게,,NAGASAWA,NAGASAWA - 비겁하게,R&B
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,그랬으면 좋겠어 ),,Ezzle,Ezzle - 그랬으면 좋겠어 ),R&B
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Flow ),,시엔,시엔 - Flow ),R&B
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Baghead,,한철,한철 - Baghead,랩/힙합
Black,73.18,Pink,7.63,Black,4.78,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']",하루종일틀어놓기좋은감성국내힙합알앤비   | Acollectionofhip-hopR&BK-PopPlaylist,Parasol Love,,Shyun,Shyun - Parasol Love,R&B
